sentenceID,homophoneID,version,sentenceType,m1,word,m1_relatedness,m2_relatedness,m1_trigram,m2_trigram
128,23,a,nonpun,collar,dog,1.711357399,-0.381415794,1.42E-05,1.42E-05
128,23,a,nonpun,collar,puts,-0.513290301,-0.526046813,0.000452632,0.000452632
128,23,a,nonpun,collar,walking,0.767337859,-0.699444316,0.00026152,0.00026152
129,24,a,nonpun,steal,steal,2,0,9.48E-05,5.42E-05
129,24,a,nonpun,steal,boy,-0.319930983,-0.587491171,0.0722005,0.0722005
129,24,a,nonpun,steal,candy,-0.094536379,-0.781460533,2.11E-07,2.11E-07
129,24,a,nonpun,steal,decided,-0.465451553,-0.568402974,0.000473329,0.000473329
129,24,a,nonpun,steal,friend's,-0.56195865,-0.520115981,3.95E-05,4.15E-05
129,24,a,nonpun,steal,not,-0.189663551,-0.723041821,0.12636,0.12636
129,24,a,nonpun,steal,wanted,0.492795816,-0.618644422,5.54E-05,5.54E-05
130,25,a,nonpun,dye,dye,2,0,3.77E-05,0.0007387
130,25,a,nonpun,dye,hair,1.523473926,-0.704851099,0.000336875,0.000336875
130,25,a,nonpun,dye,like,-0.781460533,-0.619684429,0.0129243,0.0129243
130,25,a,nonpun,dye,not,-0.770518333,-0.324320723,0.404147,0.404147
130,25,a,nonpun,dye,people,-0.26904247,1.357481,0.0243702,0.0243702
131,26,a,nonpun,waist,waist,2,0,0.000148609,2.25E-05
131,26,a,nonpun,waist,belt,1.597962543,-0.347338501,0.00199551,0.00199551
131,26,a,nonpun,waist,look,-0.588764329,-0.72069838,0.0019255,2.63E-06
131,26,a,nonpun,waist,small,0.54555294,-0.590623453,0.107636,0.107636
131,26,a,nonpun,waist,tiny,0.817679802,-0.534166992,5.17E-05,5.17E-05
132,27,a,nonpun,feet,feet,2,0,5.64E-05,1.47E-08
132,27,a,nonpun,feet,hurting,0.399656575,-0.487295336,4.73E-05,4.73E-05
132,27,a,nonpun,feet,new,-0.68535866,-0.374702209,0.00399792,0.00399792
132,27,a,nonpun,feet,shoes,1.661397429,-0.582987908,0.000124811,0.000124811
132,27,a,nonpun,feet,these,-0.326401163,-0.748009219,5.81E-06,5.81E-06
133,28,a,nonpun,aloud,aloud,2,0,0.000440511,1.48E-07
133,28,a,nonpun,aloud,class,-0.247762261,-0.08337789,0.0213974,9.81E-06
133,28,a,nonpun,aloud,poem,0.285366535,-0.648521192,4.49E-05,4.49E-05
133,28,a,nonpun,aloud,read,1.011726584,-0.384072101,8.13E-09,8.13E-09
133,28,a,nonpun,aloud,student,-0.31438722,-0.392756171,5.15E-05,5.15E-05
134,29,a,nonpun,pail,pail,2,0,7.02E-06,6.29E-06
134,29,a,nonpun,pail,clean,0.454193468,0.108252618,0.00473998,0.00473998
134,29,a,nonpun,pail,filled,0.640365217,-0.465606583,1.28E-07,1.28E-07
134,29,a,nonpun,pail,floor,-0.027157293,-0.542267553,0.0186244,0.0186244
134,29,a,nonpun,pail,water,1.506103593,-0.205510526,0.000202091,0.00014583
134,29,a,nonpun,pail,worker,-0.140034506,-0.407722609,2.78E-05,2.78E-05
135,30,a,nonpun,manor,manor,2,0,1.37E-06,2.15E-07
135,30,a,nonpun,manor,huge,0.769933737,-0.319066113,0.00115824,0.00115824
135,30,a,nonpun,manor,live,0.878267984,-0.08509899,0.000134249,0.000134249
135,30,a,nonpun,manor,people,0.015243503,0.361364864,0.0130225,0.0130225
135,30,a,nonpun,manor,those,-0.812234947,-0.5937837,6.46E-06,6.46E-06
135,30,a,nonpun,manor,wealthy,1.284905544,-0.276843416,7.46E-06,7.46E-06
136,31,a,nonpun,cache,cache,2,0,1.53E-07,1.53E-07
136,31,a,nonpun,cache,copies,-0.02172846,-0.192477378,3.89E-07,6.76E-07
136,31,a,nonpun,cache,database,0.776424805,-0.34122505,0.00012806,0.00012806
136,31,a,nonpun,cache,pages,0.137738536,-0.513410638,8.06E-07,8.06E-07
136,31,a,nonpun,cache,stored,0.829207849,-0.233318436,1.01E-06,1.01E-06
136,31,a,nonpun,cache,web,0.810127394,-0.279163973,3.31E-05,3.31E-05
137,32,a,nonpun,reign,reign,2,0,0.00225632,5.95E-07
137,32,a,nonpun,reign,ended,0.005525581,-0.342900913,0.00784143,0.000506075
137,32,a,nonpun,reign,heir,1.112214591,-0.710023942,0.000444358,0.000444358
137,32,a,nonpun,reign,king's,1.776843753,-0.66841483,0.000143042,0.000143042
137,32,a,nonpun,reign,took,-0.113320681,-0.620418969,0.00125967,0.00125967
138,33,a,nonpun,thyme,thyme,2,0,3.03E-06,0.000174702
138,33,a,nonpun,thyme,chicken,0.702699467,-0.803956786,1.38E-05,1.38E-05
138,33,a,nonpun,thyme,creamy,-0.373157708,-0.78174645,3.01E-05,3.01E-05
138,33,a,nonpun,thyme,favorite,-0.757130331,-0.205737968,0.00968672,0.00968672
138,33,a,nonpun,thyme,flavored,0.720140546,-0.744399398,0.000199283,0.000199283
138,33,a,nonpun,thyme,meals,0.684309848,0.511392483,0.000895922,0.000895922
138,33,a,nonpun,thyme,sauce,0.675274507,-0.618491916,0.00791391,0.00791391
139,34,a,nonpun,pore,pore,2,0,1.27E-06,0.000401019
139,34,a,nonpun,pore,opening,1.292710947,-0.592816125,8.85E-05,8.85E-05
139,34,a,nonpun,pore,skin,1.711512432,-0.24986229,0.003312,0.003312
139,34,a,nonpun,pore,small,0.506945942,0.125812672,0.0346004,0.0346004
139,34,a,nonpun,pore,surface,0.729637206,-0.634197082,0.00557898,0.00557898
139,34,a,nonpun,pore,very,-0.758430767,0.113791966,0.00954129,0.00954129
140,35,a,nonpun,gilt,gilt,2,0,2.67E-05,9.93E-05
140,35,a,nonpun,gilt,covered,-0.202184731,-0.201921939,0.000143049,0.000143049
140,35,a,nonpun,gilt,frame,0.224066754,0.159816498,1.51E-05,1.51E-05
141,36,a,nonpun,heir,heir,2,0,2.83E-05,2.86E-07
141,36,a,nonpun,heir,british,0.9746296,-0.391015792,0.00347617,0.00347617
141,36,a,nonpun,heir,prince,1.47974664,-0.690269368,8.24E-06,8.24E-06
141,36,a,nonpun,heir,throne,1.706785224,-0.698889214,7.95E-05,7.95E-05
141,36,a,nonpun,heir,william,0.295560352,-0.540397823,0.0233602,0.0233602
142,37,a,nonpun,son,son,2,0,0.00107569,5.55E-05
142,37,a,nonpun,son,daughter,1.763125915,-0.630705819,0.00185761,0.00185761
143,38,a,nonpun,c's,c's,2,0,9.40E-09,0.01616
143,38,a,nonpun,c's,even,-0.499558249,-0.111298652,0.000365792,0.000365792
143,38,a,nonpun,c's,hard,-0.714930737,-0.044966371,0.00612236,0.00612236
143,38,a,nonpun,c's,high,-0.577071422,1.15987515,9.56E-05,9.56E-05
143,38,a,nonpun,c's,sing,-0.060591239,-0.611618683,6.38E-05,6.38E-05
143,38,a,nonpun,c's,soprano,-0.539602268,-0.671420259,1.52E-05,1.52E-05
144,39,a,nonpun,watt,watt,2,0,0.00010854,1.12E-05
144,39,a,nonpun,watt,bulb,1.920607166,-0.602217742,0.00794444,0.00799331
144,39,a,nonpun,watt,desk,-0.457721811,-0.773342724,8.11E-05,8.11E-05
144,39,a,nonpun,watt,lamp,1.321393571,-0.69598325,0.00334936,0.00334936
144,39,a,nonpun,watt,light,1.79124009,-0.495548786,0.00782064,0.000289713
144,39,a,nonpun,watt,sixty,1.02910921,-0.825991955,0.000375334,0.000375334
144,39,a,nonpun,watt,uses,-0.311913495,-0.208917873,5.17E-07,5.17E-07
145,40,a,nonpun,razor,razor,2,0,3.78E-05,1.65E-07
145,40,a,nonpun,razor,beard,1.686142323,-0.610927675,3.81E-05,3.81E-05
145,40,a,nonpun,razor,shave,1.763154924,-0.634807828,6.37E-05,2.85E-05
145,40,a,nonpun,razor,used,0.323571408,-0.552589093,0.00321429,0.00321429
146,41,a,nonpun,knot,knot,2,0,2.58E-07,7.50E-09
146,41,a,nonpun,knot,double,0.739134619,-0.957397723,0.000100552,0.000100552
146,41,a,nonpun,knot,easy,-0.391155438,-0.106180819,0.00105094,0.00105094
146,41,a,nonpun,knot,tie,1.837738897,-0.658961115,4.35E-05,4.35E-05
147,42,a,nonpun,wood,wood,2,0,6.76E-05,0.000268706
147,42,a,nonpun,wood,get,-0.301585774,-0.316938295,0.0117993,0.0117993
147,42,a,nonpun,wood,trees,2.166448306,-0.589968992,8.37E-05,0.000124493
148,43,a,nonpun,grader,grader,2,0,5.24E-07,3.09E-07
148,43,a,nonpun,grader,hired,-0.196140338,-0.688166297,9.25E-05,9.25E-05
148,43,a,nonpun,grader,score,1.456913574,-0.483996304,6.94E-05,6.94E-05
148,43,a,nonpun,grader,tests,1.239366364,-0.830644844,6.41E-06,6.41E-06
149,44,a,nonpun,eye,eye,2,0,0.00101215,7.82E-05
149,44,a,nonpun,eye,poked,1.069338754,-0.808131183,6.06E-06,6.06E-06
150,45,a,nonpun,cell,cell,2,0,6.07E-06,3.57E-07
150,45,a,nonpun,cell,biology,1.899746806,-0.668966778,1.39E-05,1.39E-05
150,45,a,nonpun,cell,learned,-0.383796696,-0.513759403,0.00067381,0.00067381
150,45,a,nonpun,cell,works,-0.234275681,0.283345321,7.97E-06,0.000215656
151,46,a,nonpun,scent,scent,2,0,9.42E-06,2.61E-09
151,46,a,nonpun,scent,unpleasant,0.457821941,-0.810026414,1.75E-05,1.55E-05
152,47,a,nonpun,course,course,2,0,0.00184713,3.80E-05
152,47,a,nonpun,course,school,1.619394573,-0.208046982,0.000458155,0.000505811
152,47,a,nonpun,course,took,0.543846748,-0.520769838,4.39E-06,4.39E-06
153,48,a,nonpun,deer,deer,2,0,6.20E-08,5.39E-05
153,48,a,nonpun,deer,forest,1.472165421,-0.564228102,0.000265678,0.000265678
154,49,a,nonpun,bee,bee,2,0,9.48E-05,1.18E-08
154,49,a,nonpun,bee,angry,0.221877067,0.052633205,0.00289068,0.00289068
154,49,a,nonpun,bee,honey,1.842053559,-0.528261049,1.05E-07,1.05E-07
154,49,a,nonpun,bee,steal,-0.728146168,-0.735489128,0.00244374,0.00244374
154,49,a,nonpun,bee,stung,1.794922544,-0.580402332,1.54E-05,1.54E-05
154,49,a,nonpun,bee,tried,-0.639042341,-0.305108788,0.00337061,0.00337061
155,50,a,nonpun,brake,brake,2,0,1.08E-08,0.000209196
155,50,a,nonpun,brake,cars,1.804849918,0.028044041,6.37E-07,6.37E-07
155,50,a,nonpun,brake,slowly,0.825203011,-0.208863457,2.12E-07,6.58E-08
156,51,a,nonpun,flour,flour,2,0,3.00E-07,4.04E-05
156,51,a,nonpun,flour,baking,1.223055747,-0.575903516,6.31E-06,4.88E-06
156,51,a,nonpun,flour,different,-0.658578307,-0.504582606,0.0019351,0.0019351
156,51,a,nonpun,flour,kinds,-0.421216307,0.03446625,0.0160069,0.0160069
156,51,a,nonpun,flour,use,-0.213368815,-0.419227853,0.00307563,0.00307563
157,52,a,nonpun,fare,fare,2,0,2.65E-05,3.91E-05
157,52,a,nonpun,fare,paid,1.159565545,-0.027407556,0.00431825,0.00431825
158,53,a,nonpun,heel,heel,2,0,4.19E-05,1.81E-06
158,53,a,nonpun,heel,bruised,0.293676601,1.118415119,3.49E-05,4.87E-05
158,53,a,nonpun,heel,walking,1.670247066,0.091783129,8.78E-05,8.78E-05
159,54,a,nonpun,hymn,hymn,2,0,0.0319114,0.000178525
159,54,a,nonpun,hymn,church,1.689324454,0.352158611,0.00028202,0.000257276
159,54,a,nonpun,hymn,sang,1.569489363,-0.505817434,0.000338593,0.000338593
160,55,a,nonpun,no's,no's,2,0,9.60E-08,9.60E-08
160,55,a,nonpun,no's,answered,0.415864512,1.265951772,0.000190288,0.000190288
160,55,a,nonpun,no's,string,-0.707908246,-0.732012509,0.000523178,0.000523178
161,56,a,nonpun,inn,inn,2,0,0.00275255,0.00336609
161,56,a,nonpun,inn,stayed,0.708630598,0.302022196,0.00136834,0.00136834
162,57,a,nonpun,idol,idol,2,0,3.51E-05,2.33E-05
162,57,a,nonpun,idol,famous,1.566587652,-0.405166975,0.000252842,0.000252842
162,57,a,nonpun,idol,movie,1.063241676,-0.326844709,0.000363991,0.000363991
162,57,a,nonpun,idol,star,1.585715064,-0.250163244,0.0141455,0.0141455
163,58,a,nonpun,maid,maid,2,0,6.83E-06,0.000263499
163,58,a,nonpun,maid,clean,1.43335711,-0.217471608,0.000244611,0.000288026
163,58,a,nonpun,maid,hired,0.943186677,-0.211003158,3.26E-05,3.26E-05
164,59,a,nonpun,nun,nun,2,0,2.61E-05,4.81E-06
164,59,a,nonpun,nun,kind,0.67936669,-0.709886221,9.22E-05,9.22E-05
164,59,a,nonpun,nun,pious,0.884351047,-0.425583558,6.72E-06,6.72E-06
164,59,a,nonpun,nun,very,-0.849311361,-0.430725528,0.00422028,0.00315005
165,60,a,nonpun,mourning,mourning,2,0,0.000153144,2.00E-07
165,60,a,nonpun,mourning,died,1.629802491,-0.607965686,6.66E-05,6.66E-05
165,60,a,nonpun,mourning,loved,0.73364003,-0.364996225,8.50E-05,8.50E-05
166,61,a,nonpun,meat,meat,2,0,7.26E-05,1.33E-06
166,61,a,nonpun,meat,like,-0.395840073,0.057354067,0.00138793,0.00138793
166,61,a,nonpun,meat,vegetarians,0.604443795,-0.641859781,4.26E-08,4.26E-08
167,62,a,nonpun,reel,reel,2,0,2.92E-07,4.93E-05
167,62,a,nonpun,reel,fish,1.640762987,-0.402162931,9.11E-06,9.11E-06
167,62,a,nonpun,reel,need,-0.762973747,-0.282585301,0.00813574,0.00813574
168,63,a,nonpun,pear,pear,2,0,4.71E-06,6.45E-05
168,63,a,nonpun,pear,apples,1.278435678,-0.06388065,6.80E-05,6.80E-05
168,63,a,nonpun,pear,ate,1.144401446,-0.624965138,0.000416991,0.000416991
169,64,a,nonpun,pray,pray,2,0,0.000186782,2.84E-05
169,64,a,nonpun,pray,bed,0.277633309,-0.568121694,0.000213585,0.00022975
169,64,a,nonpun,pray,christians,1.829803433,-0.448843181,3.45E-05,3.45E-05
169,64,a,nonpun,pray,customary,-0.307313326,-0.523897592,0.000427894,0.000427894
170,65,a,nonpun,root,root,2,0,0.0195106,1.08E-06
170,65,a,nonpun,root,tree's,1.69774838,-0.351945419,7.43E-07,7.43E-07
170,65,a,nonpun,root,tripped,-0.180136938,-0.492415474,4.76E-05,4.76E-05
171,1,b,nonpun,profit,profit,2,0,3.69E-07,5.77E-07
171,1,b,nonpun,profit,business,1.82224455,-0.65142243,0.000106894,0.000106894
171,1,b,nonpun,profit,dollars,1.743815347,-0.349161485,0.0215548,0.0215548
171,1,b,nonpun,profit,made,0.91419155,-0.124358304,0.000398934,0.000398934
171,1,b,nonpun,profit,million,1.246970119,-0.554897705,0.000332814,0.000332814
171,1,b,nonpun,profit,year,0.650043035,-0.162742635,0.296154,0.0252705
172,2,b,nonpun,pie,pie,2,0,0.0473564,3.90E-07
172,2,b,nonpun,pie,apple,1.77905018,-0.721939114,5.25E-05,5.25E-05
172,2,b,nonpun,pie,dessert,1.681425152,-0.365230948,3.73E-05,4.08E-05
172,2,b,nonpun,pie,like,-0.047714652,-0.489360978,0.315299,0.315299
173,3,b,nonpun,need,need,2,0,0.000673441,5.08E-07
173,3,b,nonpun,need,company,0.051266325,-0.69822364,0.000543013,0.000543013
173,3,b,nonpun,need,computer,-0.175595364,-0.590439133,0.000187625,0.00120624
173,3,b,nonpun,need,programmers,-0.279855399,-0.634197082,0.0100407,0.0100407
174,4,b,nonpun,or,or,2,0,0.0146219,1.08E-08
174,4,b,nonpun,or,car,-0.646480239,-0.562531637,9.14E-05,9.14E-05
174,4,b,nonpun,or,care,-0.702338021,-0.750032,0.0459046,0.0459046
174,4,b,nonpun,or,problems,-0.750977777,-0.706748926,0.000786522,0.000786522
174,4,b,nonpun,or,take,-0.691946271,-0.660505036,1.06E-05,1.06E-05
175,5,b,nonpun,tears,tears,2,0,1.29E-06,1.95E-09
175,5,b,nonpun,tears,cheeks,1.51407894,-0.732534456,0.0940414,0.0940414
175,5,b,nonpun,tears,movie,0.324767813,-0.455543802,1.69E-07,1.69E-07
175,5,b,nonpun,tears,ran,-0.065024853,-0.667817315,0.0283765,3.28E-07
175,5,b,nonpun,tears,sad,1.6796432,-0.407993765,6.51E-06,6.51E-06
175,5,b,nonpun,tears,watched,-0.030077993,-0.617240943,0.0268613,0.0268613
176,6,b,nonpun,pole,pole,2,0,0.000479014,8.52E-05
176,6,b,nonpun,pole,flag,1.600043247,0.519522756,4.89E-05,4.89E-05
176,6,b,nonpun,pole,raised,-0.033473475,-0.248146517,0.0016232,0.0016232
176,6,b,nonpun,pole,up,0.261924936,-0.399628572,0.00240377,0.00240377
177,7,b,nonpun,board,board,2,0,0.00430607,1.12E-07
177,7,b,nonpun,board,company's,1.017920054,-0.4950691,6.23E-05,6.23E-05
177,7,b,nonpun,board,directors,1.174703046,-0.569948845,0.237144,0.000380406
177,7,b,nonpun,board,meeting,1.321483146,0.440926303,0.000443727,0.000443727
178,8,b,nonpun,grease,grease,2,0,4.17E-08,1.40E-05
178,8,b,nonpun,grease,plate,0.63160784,-0.424750336,0.000302228,0.000302228
179,9,b,nonpun,sign,sign,2,0,0.000116055,2.23E-06
179,9,b,nonpun,sign,boutique,0.347168404,-0.597703234,5.17E-08,5.17E-08
179,9,b,nonpun,sign,clothes,-0.638889498,-0.819844606,0.000123245,0.000123245
179,9,b,nonpun,sign,says,0.959917174,-0.774731927,3.69E-07,3.69E-07
179,9,b,nonpun,sign,store,0.932149163,-0.794210031,0.000156839,0.000156839
180,10,b,nonpun,principle,principle,2,0,6.81E-05,6.84E-05
180,10,b,nonpun,principle,believe,0.570955939,0.105723192,1.91E-05,1.91E-05
180,10,b,nonpun,principle,physics,0.758149069,0.457736549,0.000118355,7.07E-05
181,11,b,nonpun,seedy,seedy,2,0,4.12E-06,3.60E-05
181,11,b,nonpun,seedy,bar,0.441356094,-0.775614671,0.00217124,1.04E-06
181,11,b,nonpun,seedy,drunken,0.081083372,-0.685244163,3.38E-05,3.38E-05
181,11,b,nonpun,seedy,full,-0.609255664,-0.072954451,0.0222361,0.0222361
181,11,b,nonpun,seedy,people,-0.336843937,-0.38802841,1.44E-08,1.44E-08
181,11,b,nonpun,seedy,unwashed,0.412283929,-0.765760207,3.00E-05,3.00E-05
182,12,b,nonpun,hair,hair,2,0,0.000583672,3.09E-06
182,12,b,nonpun,hair,heads,2.008648242,-0.410983759,0.0124276,0.0124276
182,12,b,nonpun,hair,lots,0.016372087,-0.731424204,0.00021699,0.00021699
182,12,b,nonpun,hair,people,1.008991155,-0.560435519,0.0602399,0.0602399
183,13,b,nonpun,naughty,naughty,2,0,6.86E-05,1.92E-06
183,13,b,nonpun,naughty,boy,0.340873612,-0.524156448,0.000619061,0.000619061
183,13,b,nonpun,naughty,child,0.360216669,-0.570673267,0.0605674,9.20E-07
184,14,b,nonpun,taught,taught,2,0,0.000254205,3.86E-08
184,14,b,nonpun,taught,college,0.759114146,-0.700981929,8.22E-05,8.22E-05
184,14,b,nonpun,taught,mathematics,1.147346875,-0.471036256,0.000423745,2.68E-07
184,14,b,nonpun,taught,students,1.536200491,-0.699906939,0.00247445,0.00247445
185,15,b,nonpun,marks,marks,2,0,0.00168122,2.71E-08
185,15,b,nonpun,marks,got,-0.550880909,-0.663951471,0.00462163,0.00462163
185,15,b,nonpun,marks,high,0.712761434,-0.599170228,0.00015772,0.00015772
185,15,b,nonpun,marks,high,0.712761434,-0.599170228,4.35E-05,4.32E-05
185,15,b,nonpun,marks,school,1.006779042,-0.292501088,0.0304142,0.0304142
186,16,b,nonpun,high,high,2,0,0.077769,2.73E-07
186,16,b,nonpun,high,feet,0.210251748,-0.478992775,0.00381188,0.00381188
186,16,b,nonpun,high,statue,0.710567146,-0.655649086,3.37E-06,3.37E-06
186,16,b,nonpun,high,ten,0.111443636,-0.577530167,0.000198604,0.000198604
187,17,b,nonpun,days,days,2,0,0.0240316,3.80E-08
187,17,b,nonpun,days,seven,0.89747462,-0.804114924,0.00187166,0.00187166
187,17,b,nonpun,days,week,1.888258478,-0.620947694,0.00262676,0.00262676
188,18,b,nonpun,pros,pros,2,0,0.000125273,1.62E-05
188,18,b,nonpun,pros,cons,1.562762916,-0.587049833,0.276318,2.89E-05
188,18,b,nonpun,pros,networking,-0.050376801,-0.483010617,3.71E-07,3.71E-07
188,18,b,nonpun,pros,sites,-0.46302653,-0.641951532,8.95E-07,8.95E-07
188,18,b,nonpun,pros,social,-0.481973908,-0.133220543,0.00135368,0.00135368
189,19,b,nonpun,plain,plain,2,0,1.33E-07,9.81E-08
189,19,b,nonpun,plain,beautiful,0.544398343,-0.193695926,1.50E-05,1.50E-05
189,19,b,nonpun,plain,felt,-0.295630453,-0.781460533,0.016997,0.016997
189,19,b,nonpun,plain,sister,-0.530564157,-0.764773611,0.00014231,0.00014231
190,20,b,nonpun,damn,damn,2,0,0.037045,2.81E-05
190,20,b,nonpun,damn,give,-0.107603886,-0.238960042,0.0105927,0.0105927
190,20,b,nonpun,damn,not,-0.639285817,-0.596742509,0.238667,0.238667
190,20,b,nonpun,damn,say,-0.09659133,-0.774790815,0.0217591,0.0217591
191,21,b,nonpun,hurts,hurts,2,0,0.00956424,8.98E-07
191,21,b,nonpun,hurts,fell,1.289512664,-0.679602346,0.000435037,0.000435037
191,21,b,nonpun,hurts,leg,0.132818371,-0.734886048,0.000102394,0.000102394
192,22,b,nonpun,roll,roll,2,0,1.60E-05,1.62E-05
192,22,b,nonpun,roll,bought,-0.423217501,-0.477277505,0.000680114,0.000680114
192,22,b,nonpun,roll,dress,-0.631901652,0.009442134,6.19E-05,6.19E-05
192,22,b,nonpun,roll,make,-0.068263256,-0.204322837,0.00970739,0.00970739
192,22,b,nonpun,roll,silk,-0.11304133,-0.526355868,1.50E-05,2.81E-05
193,23,b,nonpun,caller,caller,2,0,4.77E-05,2.26E-05
193,23,b,nonpun,caller,bank,0.28677822,-0.677348142,0.00605718,0.00605718
193,23,b,nonpun,caller,phone,1.854532249,-0.641315109,0.00115134,0.00115134
194,24,b,nonpun,steel,steel,2,0,0.00845099,2.82E-05
194,24,b,nonpun,steel,made,0.246236099,-0.61483155,0.000421003,0.000421003
194,24,b,nonpun,steel,ship,0.808578387,-0.408994784,1.23E-05,1.23E-05
194,24,b,nonpun,steel,wood,0.101366305,-0.108600107,0.0246497,0.0246497
195,25,b,nonpun,die,die,2,0,0.00185834,3.06E-06
195,25,b,nonpun,die,attack,1.174044615,-0.886811156,0.342205,0.342205
195,25,b,nonpun,die,heart,0.600173251,-0.709082701,0.00112199,0.00112199
195,25,b,nonpun,die,scared,0.667042835,-0.428085266,0.000148404,0.000148404
195,25,b,nonpun,die,very,-0.706454265,-0.606925591,0.0146664,0.0146664
196,26,b,nonpun,waste,waste,2,0,0.00102537,1.09E-05
196,26,b,nonpun,waste,dealing,-0.571672057,-0.649881461,2.61E-06,2.61E-06
196,26,b,nonpun,waste,time,0.74945938,-0.469220054,0.44439,0.000889625
197,27,b,nonpun,feat,feat,2,0,7.68E-05,1.26E-06
197,27,b,nonpun,feat,exam,-0.003035828,-0.145472314,1.23E-05,1.23E-05
197,27,b,nonpun,feat,passing,-0.31578991,-0.167093468,4.44E-07,4.44E-07
197,27,b,nonpun,feat,real,-0.353071356,-0.392275205,0.00542699,0.00542699
197,27,b,nonpun,feat,studying,-0.401542051,-0.749716023,1.40E-05,1.40E-05
198,28,b,nonpun,allowed,allowed,2,0,3.45E-05,6.97E-09
198,28,b,nonpun,allowed,car,-0.502274842,-0.555802483,0.0028014,0.0028014
198,28,b,nonpun,allowed,family,-0.279927222,-0.371948519,0.000166839,0.000166839
198,28,b,nonpun,allowed,son,-0.315025275,-0.461546552,0.000242315,0.000242315
198,28,b,nonpun,allowed,use,0.369072124,-0.583316729,0.00534466,0.00534466
199,29,b,nonpun,pale,pale,2,0,0.000309683,3.87E-08
199,29,b,nonpun,pale,looks,0.41002263,-0.579613713,0.0083218,0.0083218
199,29,b,nonpun,pale,sick,1.187339929,0.384213678,0.00267741,4.30E-05
200,30,b,nonpun,manner,manner,2,0,6.83E-05,6.81E-07
200,30,b,nonpun,manner,food,0.167603032,0.099803061,0.000149265,0.000141993
200,30,b,nonpun,manner,party,-0.228798263,-0.140640352,0.000152745,0.000152745
201,31,b,nonpun,cash,cash,2,0,9.71E-07,2.19E-09
201,31,b,nonpun,cash,bought,1.090530565,-0.287451277,0.000680114,0.000680114
201,31,b,nonpun,cash,chips,0.7956559,-0.819637414,9.83E-06,9.83E-06
201,31,b,nonpun,cash,stocks,1.102684689,-0.444644263,4.46E-05,4.46E-05
201,31,b,nonpun,cash,ten,1.016804401,-0.616001035,7.18E-05,7.18E-05
201,31,b,nonpun,cash,years,-0.435775644,-0.403581963,0.43258,0.43258
202,32,b,nonpun,rain,rain,2,0,1.29E-06,6.53E-08
202,32,b,nonpun,rain,city,0.086553216,0.099064559,0.00241838,0.00241838
202,32,b,nonpun,rain,fell,0.613188827,-0.133827467,0.0109516,5.61E-07
202,32,b,nonpun,rain,night,-0.347260507,-0.721250535,0.292739,0.292739
203,33,b,nonpun,time,time,2,0,0.00223583,9.86E-08
203,33,b,nonpun,time,lunch,0.929261287,-0.308223877,0.000965614,0.000965614
203,33,b,nonpun,time,meeting,0.919818744,-0.750032,0.00800705,0.00800705
204,34,b,nonpun,poor,poor,2,0,0.00294914,1.42E-08
204,34,b,nonpun,poor,afford,0.58939641,-0.557698037,0.0120473,0.0120473
204,34,b,nonpun,poor,buy,0.033483277,-0.788090527,0.0664535,0.0664535
204,34,b,nonpun,poor,cannot,0.074573357,-0.781460533,0.000658249,0.000793283
204,34,b,nonpun,poor,family,0.512370285,-0.506777115,0.000234604,0.000234604
204,34,b,nonpun,poor,food,-0.127033648,-0.602746226,0.00714683,0.00714683
205,35,b,nonpun,guilt,guilt,2,0,1.78E-05,1.92E-05
205,35,b,nonpun,guilt,accused,1.251821833,-0.205660218,0.000202546,0.000202546
205,35,b,nonpun,guilt,decides,-0.117941764,-0.748498052,6.48E-08,6.48E-08
205,35,b,nonpun,guilt,innocence,0.683609262,-0.227023413,0.379971,1.75E-05
205,35,b,nonpun,guilt,jury,1.256818579,-0.560675645,3.78E-05,3.78E-05
205,35,b,nonpun,guilt,person,0.46715014,-0.520269088,0.176602,0.176602
206,36,b,nonpun,err,err,2,0,0.00301254,4.49E-05
206,36,b,nonpun,err,being,-0.600162024,-0.496509971,0.00115423,0.00115423
206,36,b,nonpun,err,better,-0.588063778,-0.486176467,0.00208068,0.00208068
206,36,b,nonpun,err,safe,-0.174398323,-0.368815251,0.000110172,0.000110172
206,36,b,nonpun,err,side,-0.375675418,-0.506233458,0.000995069,0.000995069
207,37,b,nonpun,sun,sun,2,0,0.000826226,0.000167641
207,37,b,nonpun,sun,evening,0.857747221,-0.570579325,0.000725587,0.000725587
207,37,b,nonpun,sun,morning,1.438934245,-0.678068098,0.00199607,0.00199607
207,37,b,nonpun,sun,rises,1.575861286,-0.614927634,0.00160977,3.23E-05
207,37,b,nonpun,sun,sets,1.090345779,-0.735985557,5.28E-05,5.28E-05
208,38,b,nonpun,seas,seas,2,0,0.01616,9.40E-09
208,38,b,nonpun,seas,high,1.15987515,-0.577071422,0.000607947,0.000607947
208,38,b,nonpun,seas,mid-atlantic,1.1959212,-0.677186934,1.88E-06,1.88E-06
208,38,b,nonpun,seas,ship,1.612179029,-0.644056695,0.000165708,0.000165708
209,39,b,nonpun,what,what,2,0,9.32E-05,3.68E-08
209,39,b,nonpun,what,students,-0.499064815,-0.63958554,4.42E-06,4.42E-06
209,39,b,nonpun,what,teacher,-0.459484636,-0.654493271,0.000143398,0.000143398
209,39,b,nonpun,what,told,-0.184861844,-0.69704956,0.00107881,0.00107881
210,40,b,nonpun,raiser,raiser,2,0,0.00529044,2.86E-08
