sentenceID,homophoneID,version,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram
302,62,b,nonpun,prison,sent,0.045516466,-0.425974304,0.000107019,0.00248967,0.00248967
302,62,b,nonpun,prison,robbing,0.950511053,-0.498339995,1.38E-06,1.30E-05,2.39E-05
302,62,b,nonpun,prison,bank,-0.091331817,-0.536731888,0.000141055,0.0874907,0.0874907
303,63,b,nonpun,bridge,bridge,0,0,5.13E-05,0.00267278,3.68E-05
303,63,b,nonpun,bridge,trains,1.074483204,-0.36129733,1.82E-05,1.37E-06,1.37E-06
303,63,b,nonpun,bridge,go,-0.496029339,-0.314074626,0.00069786,0.0017104,0.0017104
303,63,b,nonpun,bridge,river,1.155381151,-0.750244648,7.37E-05,0.00245455,0.00245455
304,64,b,nonpun,chief,chief,0,0,8.91E-05,0.00092703,6.15E-05
304,64,b,nonpun,chief,leader,1.120057939,0.114813944,7.37E-05,0.000170359,0.000170359
304,64,b,nonpun,chief,native,0.925069784,-0.255735163,2.09E-05,0.000205984,0.000205984
304,64,b,nonpun,chief,american,-0.210297668,-0.026080507,0.000129926,1.41E-07,1.41E-07
304,64,b,nonpun,chief,tribe,1.598825715,0.177698611,5.88E-06,1.40E-05,1.40E-05
304,64,b,nonpun,chief,known,-0.600779155,-0.070309294,0.000202917,0.00185491,0.00185491
305,65,b,nonpun,resolution,resolution,0,0,2.91E-05,7.68E-05,3.57E-05
305,65,b,nonpun,resolution,admired,-0.881816698,-0.570382197,8.92E-06,0.000159517,0.000159517
305,65,b,nonpun,resolution,quit,0.04402441,0.035344219,7.20E-06,0.000111931,0.000111931
305,65,b,nonpun,resolution,smoking,-0.255207855,-0.146826509,2.33E-05,0.00419294,0.00419294
306,66,b,nonpun,pants,pants,0,0,8.13E-09,0.00187362,0.000140375
306,66,b,nonpun,pants,legs,0.65430671,0.074378023,4.94E-05,0.00148483,0.00148483
306,66,b,nonpun,pants,cold,-0.252607863,-0.384164048,9.42E-05,0.00016475,0.00016475
306,66,b,nonpun,pants,put,-0.388506771,0.29115998,0.000461753,0.00444328,0.00444328
306,66,b,nonpun,pants,pair,1.658161644,-0.339179555,4.78E-05,0.00169493,0.00169493
307,67,b,nonpun,insider,insider,0,0,6.45E-06,3.33E-07,4.75E-08
307,67,b,nonpun,insider,trading,0.711009001,-0.690569204,4.04E-05,0.118578,3.38E-05
307,67,b,nonpun,insider,get,-0.580089145,-0.414505745,0.000769103,0.00366049,0.00366049
307,67,b,nonpun,insider,lot,-0.526307077,-0.647263789,0.000223117,0.00170787,0.00170787
307,67,b,nonpun,insider,trouble,-0.387881741,-0.221151376,7.12E-05,0.00888362,0.00888362
308,68,b,nonpun,minds,minds,0,0,2.27E-05,0.000510819,1.23E-05
308,68,b,nonpun,minds,great,0.514249067,0.088093548,0.000375187,9.60E-06,9.60E-06
308,68,b,nonpun,minds,think,1.404774565,0.187931852,0.000704851,0.000635664,5.46E-05
308,68,b,nonpun,minds,alike,0.750183181,0.732431154,1.15E-05,0.664673,0.0006004
309,69,b,nonpun,littering,littering,0,0,3.41E-07,1.09E-07,4.16E-07
309,69,b,nonpun,littering,caught,0.025925019,-0.583648795,6.65E-05,0.000938337,0.000938337
309,69,b,nonpun,littering,pay,-0.244670733,-0.407004572,0.000173766,0.0155524,0.0155524
309,69,b,nonpun,littering,fine,1.029592653,0.774422755,0.000103848,0.0189398,0.0189398
310,70,b,nonpun,attitude,attitude,0,0,4.75E-05,9.25E-05,4.80E-07
310,70,b,nonpun,attitude,good,0.715570328,-0.299719032,0.000653102,0.0164287,0.0164287
310,70,b,nonpun,attitude,work,-0.017556673,-0.397202182,0.000718337,0.000163055,0.000187092
311,71,b,nonpun,presents,presents,0,0,1.97E-05,0.014896,4.01E-05
311,71,b,nonpun,presents,wait,-0.267338787,0.226824712,6.72E-05,0.00809577,0.00809577
311,71,b,nonpun,presents,open,1.023856705,0.037141579,0.000235595,0.000254803,0.000254803
311,71,b,nonpun,presents,christmas,1.961193125,0.208237428,6.94E-05,1.17E-06,1.17E-06
312,72,b,nonpun,next,next,0,0,0.000362554,0.00325542,8.03E-06
312,72,b,nonpun,next,time,0.222486758,-0.325761723,0.001239318,0.0164176,3.83E-05
312,72,b,nonpun,next,late,-0.467570749,-0.580605759,0.000157232,0.000271461,0.000271461
312,72,b,nonpun,next,you'll,-0.624395617,-0.690380914,1.79E-07,0.000160295,0.000160295
312,72,b,nonpun,next,trouble,-0.702771942,-0.407862784,7.12E-05,0.00846978,0.00846978
313,73,b,nonpun,destruction,destruction,0,0,1.86E-05,0.000251562,3.81E-06
313,73,b,nonpun,destruction,hurricane,1.602162866,-0.681714376,3.98E-06,1.52E-05,1.52E-05
313,73,b,nonpun,destruction,causes,1.645167591,-0.25647317,3.67E-05,2.19E-05,2.19E-05
313,73,b,nonpun,destruction,great,-0.237106996,0.105648034,0.000375187,0.00303127,0.00303127
313,73,b,nonpun,destruction,buildings,0.42365357,-0.850490932,5.28E-05,3.76E-05,3.58E-05
313,73,b,nonpun,destruction,trees,0.308182602,-0.536731888,6.48E-05,0.00141412,0.00141412
314,74,b,nonpun,cream,cream,0,0,2.53E-05,8.21E-06,4.19E-08
314,74,b,nonpun,cream,butter,1.150166867,-0.324140823,1.68E-05,2.93E-06,2.93E-06
314,74,b,nonpun,cream,made,-0.229606144,-0.56190314,0.00073501,0.00291359,0.00291359
315,75,b,nonpun,see,see,0,0,0.000923319,0.0230716,0.00033102
315,75,b,nonpun,see,able,-0.084950902,0.112057206,0.000238107,0.00998838,0.00998838
315,75,b,nonpun,see,clearly,0.916973255,-0.541810342,0.000120269,0.000816105,2.07E-05
315,75,b,nonpun,see,getting,-0.537299592,0.137021764,0.000157378,0.00111267,0.00111267
315,75,b,nonpun,see,glasses,1.233178845,-0.660889498,1.87E-05,5.02E-06,5.02E-06
316,76,b,nonpun,offer,offer,0,0,0.000125992,0.000262133,4.45E-06
316,76,b,nonpun,offer,very,-0.712107015,-0.554102897,0.000956916,0.00911394,0.00911394
316,76,b,nonpun,offer,considerate,0.672582328,0.178503386,1.62E-06,8.18E-05,8.18E-05
316,76,b,nonpun,offer,give,2.178092123,-0.404720482,0.000352767,0.00862041,0.00316947
316,76,b,nonpun,offer,ride,0.097546003,-0.56818969,2.64E-05,0.000674912,0.000674912
317,77,b,nonpun,sauce,sauce,0,0,1.10E-05,0.00683054,2.53E-05
317,77,b,nonpun,sauce,love,-0.81826748,-0.30152221,0.000179594,3.38E-05,3.38E-05
317,77,b,nonpun,sauce,eat,1.933806177,0.160815651,5.87E-05,0.00497008,0.00497008
317,77,b,nonpun,sauce,chocolate,0.58244089,-0.7695979,1.61E-05,0.00060975,0.00060975
317,77,b,nonpun,sauce,vanilla,-0.201152506,-0.433312662,1.46E-06,2.66E-07,2.78E-07
317,77,b,nonpun,sauce,ice,-0.760773984,0.283648575,3.21E-05,0.0708466,0.0708466
317,77,b,nonpun,sauce,cream,0.863532173,-0.389047651,2.53E-05,0.833078,0.833078
318,78,b,nonpun,pays,pays,0,0,1.18E-05,0.000317417,1.24E-06
318,78,b,nonpun,pays,company,0.467312406,-0.39047325,0.000316804,6.81E-05,6.81E-05
318,78,b,nonpun,pays,employees,1.049992445,-0.645031662,4.66E-05,0.000427794,0.000525785
318,78,b,nonpun,pays,weeks,0.260314402,-0.682425965,0.000121594,0.126323,0.126323
319,79,b,nonpun,express,express,0,0,3.90E-05,0.000224051,2.02E-08
319,79,b,nonpun,express,learn,0.164828801,-0.548789898,6.55E-05,0.00102005,0.00102005
319,79,b,nonpun,express,feelings,1.434281812,-0.133460282,4.16E-05,0.18119,0.00138304
319,79,b,nonpun,express,better,-0.585132085,-0.396014078,0.000280362,6.45E-06,6.45E-06
320,80,b,nonpun,sense,sense,0,0,0.000171677,0.00217715,3.60E-07
320,80,b,nonpun,sense,good,0.782137186,1.101292238,0.000653102,0.0164287,0.0164287
320,80,b,nonpun,sense,business,1.251973544,-0.452653338,0.000280744,0.000472236,0.000855749
