workerid	Answer.age	Answer.gender	Answer.nativeLanguage	Answer.condition	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59																
A1QAS8CPOZ5A2Z	35	F	english 	6	0.789529282	-0.205964161	0.789529282	0.789529282	-0.703710882	0.789529282	-0.205964161	-0.703710882	-0.205964161	-1.201457603	0.789529282	-1.201457603	-0.703710882	1.287276003	1.287276003	-0.703710882	1.287276003	1.287276003	1.287276003	-0.205964161	1.287276003	0.789529282	1.287276003	0.789529282	0.789529282	-0.703710882	0.789529282	0.789529282	0.789529282	-1.699204324	0.291782561	0.789529282	-0.703710882	0.789529282	0.789529282	0.291782561	1.287276003	0.789529282	0.789529282	-0.205964161	-0.703710882	-1.201457603	-0.703710882	1.287276003	-0.703710882	-0.703710882	-0.703710882	-1.699204324	0.291782561	-0.703710882	-0.703710882	0.789529282	-1.699204324	-1.699204324	-1.699204324	-1.699204324	-0.205964161	-1.699204324																	
AHYSBNLSX0B5W	35	M	English	6	-0.197525621	1.008420277	-0.197525621	1.008420277	-0.80049857	1.008420277	-0.197525621	-0.197525621	-0.197525621	-0.80049857	-0.80049857	-0.197525621	-0.197525621	1.008420277	1.008420277	1.008420277	1.008420277	1.008420277	1.008420277	-1.40347152	1.008420277	1.008420277	1.008420277	1.008420277	1.008420277	-2.006444469	1.008420277	1.008420277	-0.80049857	-0.80049857	-1.40347152	-0.197525621	0.405447328	1.008420277	1.008420277	1.008420277	1.008420277	-0.197525621	-1.40347152	1.008420277	-1.40347152	-0.197525621	-1.40347152	1.008420277	-0.80049857	1.008420277	-0.197525621	-2.006444469	-0.197525621	-0.80049857	-1.40347152	1.008420277	-1.40347152	-1.40347152	-0.80049857	-1.40347152	1.008420277	-0.197525621																	
A30T1V8X1HUWAX	66	M	english	6	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-1.241100163	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	1.224098791	1.717138582	-0.748060372	1.224098791	1.717138582	1.224098791	-0.748060372	-0.748060372	1.224098791	1.224098791	1.224098791	1.717138582	-1.241100163	-0.748060372	1.224098791	1.224098791	-0.748060372	0.731059	0.238019209	0.731059	0.731059	1.224098791	0.731059	1.224098791	-0.748060372	1.224098791	1.224098791	-0.748060372	-0.748060372	-0.748060372	1.224098791	-0.748060372	0.731059	-1.241100163	-0.748060372	1.224098791	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-0.748060372	-1.241100163	1.224098791	-0.748060372																	
A2Q98TY41UE516	25	F	English	6	-0.911532404	-0.911532404	-0.078951626	0.753629153	-0.911532404	-0.078951626	-1.327822794	-0.911532404	0.337338764	-0.911532404	-0.495242015	0.337338764	-1.327822794	0.337338764	0.753629153	1.169919543	1.169919543	1.169919543	0.753629153	0.337338764	1.169919543	1.169919543	1.169919543	1.169919543	1.169919543	0.753629153	1.169919543	1.169919543	1.169919543	-1.327822794	0.337338764	0.337338764	-0.911532404	0.753629153	1.169919543	0.337338764	1.169919543	-1.327822794	1.169919543	1.169919543	-0.078951626	-0.911532404	1.169919543	1.169919543	-0.911532404	-1.327822794	-1.327822794	-1.327822794	-0.911532404	-1.327822794	-1.327822794	-0.078951626	-1.327822794	-0.911532404	0.337338764	-1.327822794	-0.495242015	-1.327822794																	
A2VX8B1CJXRN2	55	F	English	6	-0.819374256	-0.387340557	-0.819374256	-1.251407954	0.044693141	-1.251407954	-0.819374256	-0.819374256	-0.819374256	0.044693141	-0.819374256	-0.819374256	-0.387340557	1.340794236	1.340794236	0.908760538	1.340794236	1.340794236	1.340794236	0.044693141	1.340794236	1.340794236	1.340794236	1.340794236	1.340794236	-1.251407954	1.340794236	1.340794236	0.47672684	0.044693141	-0.819374256	-0.819374256	-1.251407954	1.340794236	1.340794236	1.340794236	1.340794236	-0.387340557	1.340794236	-0.387340557	-0.387340557	-0.819374256	-0.387340557	-0.819374256	0.044693141	0.044693141	-1.251407954	-0.819374256	-0.819374256	-0.819374256	-1.251407954	-1.251407954	-0.387340557	-0.819374256	-0.819374256	1.340794236	-0.387340557	-0.819374256																	
A21U1H8VWTQL1I	25	M	English	6	0.503462141	-0.664570026	-0.27522597	1.282150252	0.114118085	-1.053914081	-1.053914081	-1.053914081	-1.053914081	-1.053914081	0.114118085	-0.664570026	-1.053914081	1.282150252	0.892806196	0.503462141	0.892806196	1.282150252	1.282150252	0.892806196	1.282150252	1.282150252	0.503462141	0.892806196	1.282150252	0.503462141	1.282150252	0.892806196	0.892806196	0.892806196	-0.664570026	0.892806196	-0.664570026	-1.053914081	1.282150252	1.282150252	1.282150252	-1.053914081	1.282150252	1.282150252	-1.053914081	-1.053914081	-0.664570026	-1.053914081	-1.053914081	1.282150252	-1.053914081	-1.053914081	-1.053914081	-0.664570026	-1.053914081	-0.27522597	-1.053914081	-1.053914081	-0.664570026	-1.053914081	-1.053914081	-1.053914081																	
A2ROZWE3JVTSB5	35	F	English	6	1.101594278	-0.993240743	-0.993240743	0.752455108	0.054176768	-0.993240743	1.101594278	-0.993240743	-0.993240743	-0.993240743	0.403315938	-0.993240743	-0.993240743	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	-0.993240743	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	-0.993240743	-0.993240743	0.403315938	-0.993240743	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	1.101594278	-0.993240743	-0.993240743	-0.294962402	-0.993240743	-0.993240743	-0.993240743	-0.644101572	-0.644101572	-0.993240743	-0.993240743	-0.993240743	-0.993240743	-0.993240743	-0.993240743	-0.644101572	-0.993240743	-0.993240743	-0.993240743																	
AVVZTRF9H0XHH	35	M	English	6	-1.418357838	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	-0.760239801	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	1.214114309	-0.760239801	1.214114309	1.214114309	-1.418357838	1.214114309	1.214114309	1.214114309	1.214114309	-0.760239801	1.214114309	1.214114309	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801	-0.760239801																	
AY6OJUPZ3BG4A	35	M	English	6	0.173792851	0.653792154	1.133791457	0.653792154	1.133791457	1.133791457	-0.786205755	-1.266205058	0.653792154	-1.266205058	-0.786205755	0.173792851	-1.746204361	1.133791457	1.133791457	0.653792154	1.133791457	0.653792154	1.133791457	0.653792154	0.653792154	1.133791457	0.173792851	1.133791457	0.653792154	0.173792851	0.653792154	0.173792851	-0.306206452	1.133791457	-1.266205058	-1.266205058	-0.306206452	0.173792851	0.653792154	1.133791457	0.173792851	0.653792154	0.653792154	0.173792851	0.653792154	-1.746204361	1.133791457	0.653792154	0.173792851	-1.266205058	1.133791457	-1.746204361	-0.786205755	-0.786205755	-1.746204361	-1.266205058	-0.306206452	-1.266205058	-1.266205058	-1.266205058	-1.746204361	-1.266205058																	
A3E4SMXXAWZ7TW	35	M	English	6	-0.088437589	-0.088437589	-0.821206184	-0.088437589	0.644331006	0.644331006	-0.088437589	0.644331006	0.644331006	-0.821206184	-0.088437589	-0.088437589	-0.821206184	0.644331006	-0.088437589	1.3770996	-0.088437589	1.3770996	1.3770996	1.3770996	1.3770996	0.644331006	0.644331006	1.3770996	0.644331006	-0.088437589	0.644331006	0.644331006	0.644331006	-0.088437589	-0.088437589	-1.553974778	-0.821206184	0.644331006	0.644331006	1.3770996	0.644331006	0.644331006	0.644331006	1.3770996	-0.088437589	-0.088437589	-0.088437589	0.644331006	-1.553974778	-1.553974778	-1.553974778	-1.553974778	-1.553974778	-2.286743373	-0.088437589	-0.088437589	-1.553974778	-1.553974778	1.3770996	-1.553974778	-0.821206184	-1.553974778																	
A2E0RGO4W3J9GF	25	M	English	7	-1.207125315	0.719845371	-0.564801753	1.362168933	-0.564801753	-0.564801753	-0.564801753	-1.207125315	0.719845371	-1.207125315	-1.207125315	-1.207125315	-1.207125315	0.077521809	0.077521809	0.719845371	0.719845371	-0.564801753	0.719845371	1.362168933	0.719845371	0.077521809	1.362168933	0.719845371	0.719845371	1.362168933	0.719845371	0.719845371	1.362168933	-1.207125315	0.077521809	1.362168933	0.719845371	0.719845371	-0.564801753	1.362168933	1.362168933	1.362168933	-1.207125315	-1.207125315	0.719845371	-1.207125315	1.362168933	0.077521809	0.719845371	-1.207125315	0.077521809	-1.207125315	0.719845371	-1.207125315	0.719845371	-1.207125315	-1.207125315	0.719845371	-1.207125315	-1.207125315	-1.207125315	-1.207125315																	
AHHNBEYOLAUXC	25	F	english	7	0.09917386	-0.47603453	0.09917386	0.09917386	0.09917386	0.09917386	-0.47603453	-0.47603453	1.24959064	-0.47603453	-1.051242919	-1.051242919	-0.47603453	1.82479903	-1.051242919	1.24959064	-0.47603453	-1.051242919	1.24959064	1.24959064	1.24959064	1.24959064	1.24959064	0.67438225	1.82479903	1.24959064	1.24959064	1.24959064	1.82479903	1.24959064	-0.47603453	0.67438225	-1.051242919	-1.051242919	-0.47603453	1.24959064	1.24959064	0.09917386	-1.051242919	-0.47603453	-0.47603453	-1.051242919	-0.47603453	-1.051242919	-1.051242919	-1.051242919	0.09917386	-1.051242919	1.24959064	-1.051242919	-1.051242919	-1.051242919	0.67438225	-1.051242919	-1.051242919	-0.47603453	-1.051242919	-1.051242919																	
A3N4DQXA435BG5	35	M	English	7	-1.044603448	-0.296615794	-1.044603448	0.077378033	-1.044603448	-1.044603448	-1.044603448	-1.044603448	1.199359514	-1.044603448	-1.044603448	-0.296615794	-1.044603448	1.199359514	1.199359514	1.199359514	0.825365687	0.45137186	1.199359514	1.199359514	0.825365687	1.199359514	1.199359514	1.199359514	1.199359514	1.199359514	1.199359514	1.199359514	1.199359514	0.077378033	0.825365687	-0.296615794	0.077378033	0.45137186	0.825365687	1.199359514	0.45137186	1.199359514	0.077378033	-1.044603448	1.199359514	-1.044603448	0.45137186	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448	1.199359514	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448	-1.044603448																	
AYW18ODUQFXF	25	F	English	7	-1.50013965	-0.740243583	0.019652484	0.779548552	-0.740243583	0.779548552	-1.50013965	-1.50013965	0.779548552	-1.50013965	0.779548552	0.779548552	0.779548552	0.779548552	0.019652484	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	-1.50013965	0.779548552	0.779548552	0.779548552	-0.360295549	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	0.779548552	-0.740243583	-0.360295549	-1.50013965	-1.50013965	0.779548552	0.779548552	-1.50013965	0.779548552	-1.50013965	-1.50013965	-1.50013965	-1.50013965	-1.50013965	-0.740243583	-0.360295549	-1.50013965	-1.50013965																	
A1E0EK09CA5OIO	55	F	English	7	-1.44195175	-0.396536731	0.126170778	-0.396536731	-0.919244241	-1.44195175	-0.919244241	-0.396536731	-0.396536731	-0.919244241	-1.44195175	-1.44195175	-0.919244241	1.171585797	1.171585797	1.171585797	1.171585797	0.648878288	1.171585797	1.171585797	1.171585797	1.171585797	1.171585797	0.648878288	1.171585797	0.648878288	1.171585797	1.171585797	1.171585797	0.126170778	0.648878288	0.126170778	1.171585797	0.648878288	0.648878288	1.171585797	0.648878288	1.171585797	0.126170778	1.171585797	1.171585797	0.126170778	0.126170778	-0.919244241	-0.919244241	-0.919244241	-0.919244241	-1.44195175	-0.919244241	-1.44195175	-0.919244241	-0.919244241	-1.44195175	-0.919244241	-0.919244241	-1.44195175	-0.919244241	-0.396536731																	
A2NZ7IAFRI2936	25	M	English	7	0.7623434	0.7623434	0.7623434	0.367558425	0.367558425	-1.211581474	-1.211581474	0.7623434	0.7623434	-1.211581474	-1.606366449	0.7623434	-1.606366449	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	0.7623434	-1.211581474	0.7623434	0.7623434	0.367558425	0.7623434	0.367558425	0.7623434	0.7623434	0.367558425	0.7623434	0.367558425	0.7623434	-1.211581474	-1.606366449	0.367558425	0.367558425	-1.211581474	-1.211581474	-1.606366449	-1.606366449	-1.606366449	-1.211581474	-1.606366449	-1.606366449	-1.211581474	-1.606366449	-1.211581474																	
A235ULDV4XUVDM	35	F	english	7	-1.11109324	-0.727501526	-1.11109324	-0.727501526	-1.11109324	-1.11109324	-1.11109324	-1.11109324	-0.343909812	-1.11109324	0.423273615	-0.343909812	-1.11109324	0.423273615	1.190457042	1.190457042	0.039681901	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	1.190457042	0.039681901	1.190457042	-0.727501526	1.190457042	0.806865329	-1.11109324	1.190457042	1.190457042	0.806865329	-1.11109324	-1.11109324	-0.343909812	-0.343909812	1.190457042	-0.727501526	-0.727501526	-1.11109324	-1.11109324	-0.727501526	1.190457042	-1.11109324	-1.11109324	-0.727501526	-1.11109324	0.806865329	-1.11109324	-0.343909812	-0.727501526	-0.727501526																	
A1QM6BXEHZM3CZ	55	F	English	7	0.34640273	-1.714249407	-1.199086373	-0.683923338	-0.168760304	-0.683923338	0.34640273	-1.199086373	0.861565764	-0.683923338	-1.199086373	-0.168760304	0.34640273	0.861565764	-0.683923338	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.34640273	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.861565764	0.34640273	0.861565764	0.34640273	0.861565764	0.861565764	0.34640273	0.861565764	-1.199086373	-2.229412441	-1.199086373	-0.168760304	-0.168760304	-0.683923338	-0.683923338	-1.199086373	-1.199086373	-1.714249407	-2.229412441	-1.714249407	0.861565764	-1.714249407	-1.199086373																	
A1F6NOYLVNUA9A	35	F	English	7	0.5863249	-0.043431474	-0.043431474	-0.673187848	0.5863249	0.5863249	-0.673187848	1.216081273	0.5863249	-1.302944221	-1.302944221	-0.043431474	-1.302944221	0.5863249	1.216081273	1.216081273	1.216081273	0.5863249	1.216081273	1.216081273	0.5863249	1.216081273	-0.043431474	1.216081273	1.216081273	1.216081273	1.216081273	-0.043431474	1.216081273	0.5863249	0.5863249	0.5863249	0.5863249	1.216081273	-1.302944221	1.216081273	0.5863249	0.5863249	-0.043431474	-0.673187848	-0.673187848	-0.043431474	0.5863249	-1.302944221	-1.302944221	-0.673187848	-0.043431474	-1.302944221	-1.302944221	-1.302944221	-1.302944221	-1.302944221	-1.302944221	-1.302944221	-1.932700595	-0.043431474	-1.302944221	-1.302944221																	
A1J2P689DYIKRW	55	M	English	7	-1.088500424	0.937158119	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-0.075671152	-1.088500424	-1.088500424	-1.088500424	-1.088500424	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.599548362	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	-1.088500424	0.937158119	0.937158119	0.599548362	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	0.937158119	-1.088500424	0.937158119	0.937158119	0.937158119	-1.088500424	-1.088500424	0.937158119	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	-1.088500424	0.937158119	-1.088500424	-1.088500424	-1.088500424																	
A2USPPMP300TUA	35	F	English	7	-0.869685339	-0.442212884	-0.014740429	0.412732025	-0.869685339	-0.442212884	-0.869685339	-0.014740429	-0.442212884	-0.869685339	-1.297157794	-0.869685339	-0.442212884	1.267676935	1.267676935	1.267676935	1.267676935	0.84020448	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	1.267676935	0.84020448	-0.014740429	-0.869685339	-0.014740429	0.84020448	-0.869685339	1.267676935	0.412732025	0.412732025	-0.869685339	-0.869685339	1.267676935	-0.014740429	-0.442212884	-1.297157794	-1.297157794	-0.014740429	-1.297157794	-0.869685339	0.412732025	-0.869685339	-1.297157794	-1.297157794	-1.297157794	-1.297157794	-0.869685339	-0.014740429	-1.297157794	-1.297157794																	
AS3LQVN7U70IB	35	F	English	7	0.875758936	0.875758936	0.875758936	0.875758936	-1.22606251	0.875758936	0.875758936	-0.525455361	0.875758936	-1.22606251	-1.22606251	-1.22606251	-1.22606251	0.875758936	0.875758936	0.875758936	0.875758936	-0.875758936	0.875758936	0.875758936	-0.525455361	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.175151787	0.525455361	-0.175151787	-1.22606251	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	0.875758936	-1.22606251	0.875758936	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251	0.875758936	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251	-1.22606251																	
A2Q45S9DT2DHL1	35	F	English	7	-0.775437012	-0.403739932	-0.403739932	-0.403739932	-0.775437012	-1.147134093	-0.403739932	-0.403739932	-1.147134093	-0.775437012	-1.147134093	-0.775437012	-1.147134093	1.083048389	0.711351309	1.083048389	1.083048389	1.083048389	1.083048389	1.083048389	1.083048389	-0.403739932	1.083048389	1.083048389	1.083048389	1.083048389	1.083048389	1.083048389	1.083048389	-0.032042852	1.083048389	-0.032042852	1.083048389	1.083048389	1.083048389	1.083048389	0.339654229	0.711351309	1.083048389	0.711351309	1.083048389	1.083048389	1.083048389	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093	-1.147134093																	
A7K101MCQSXCK	25	M	English	7	-0.537285023	1.020841544	1.020841544	-0.926816665	0.24177826	1.020841544	-0.537285023	1.410373186	-0.926816665	-0.926816665	-0.926816665	-0.147753381	-0.926816665	1.410373186	-0.926816665	1.020841544	1.410373186	0.631309902	1.410373186	1.410373186	-0.926816665	1.410373186	1.410373186	1.020841544	1.410373186	1.020841544	1.410373186	-0.926816665	1.410373186	0.631309902	-0.537285023	-0.926816665	-0.926816665	-0.537285023	1.410373186	1.020841544	1.020841544	-0.537285023	0.631309902	-0.926816665	-0.926816665	-0.926816665	1.410373186	-0.926816665	-0.147753381	-0.926816665	-0.926816665	-0.926816665	-0.926816665	-0.537285023	-0.926816665	-0.926816665	-0.926816665	-0.926816665	-0.926816665	-0.537285023	-0.926816665	-0.926816665																	
A3HOBJ4PJUOCUN	55	F	English	7	-0.222338792	-0.222338792	0.422443704	-0.867121287	-0.222338792	-0.222338792	-0.222338792	-0.867121287	1.0672262	-0.867121287	-0.867121287	-0.222338792	-1.511903783	1.0672262	1.0672262	1.0672262	-0.222338792	0.422443704	1.0672262	0.422443704	1.0672262	1.0672262	1.0672262	1.0672262	1.0672262	1.0672262	1.0672262	1.0672262	1.0672262	-0.222338792	0.422443704	-1.511903783	1.0672262	1.0672262	-1.511903783	1.0672262	1.0672262	0.422443704	0.422443704	-0.222338792	1.0672262	-0.867121287	0.422443704	-2.156686279	-1.511903783	1.0672262	-0.222338792	-0.867121287	1.0672262	-2.156686279	-0.222338792	-0.867121287	-0.867121287	-0.867121287	-0.867121287	-1.511903783	-1.511903783	-0.867121287																	
A24EAYGSHOXEGP	65	F	English	7	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	-0.844061997	-0.844061997	0.654578692	0.654578692	-0.844061997	-2.342702685	-1.843155789	0.654578692	0.155031795	0.654578692	0.654578692	0.654578692	0.155031795	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	0.654578692	-0.844061997	-1.343608893	-1.343608893	-1.843155789	0.654578692	-0.844061997	-1.843155789	0.654578692	0.155031795	-1.843155789	-1.843155789	0.654578692	-2.342702685	-1.843155789	0.155031795	-0.844061997	-1.343608893																	
