hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.funninessResults	Answer.comments	Answer.uniqueIDs	Answer.age	Answer.gender	Answer.condition	Answer.nativeLanguage	Answer.orders	Answer.sensiblenessResults
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	240LZ6R70G5R3L3DF8MEDWSWW9FO8Q	A2Q98TY41UE516	Submitted	Fri Jan 25 09:58:52 PST 2013	Tue Jan 15 09:48:21 PST 2013	Tue Jan 15 09:58:52 PST 2013						"[6,5,1,2,3,5,2,3,3,3,4,2,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,4,1,3,1,4,1,3,2,1,2,2,3,1,1,2,1,1,4,1,1,1,3,1,3,1,1,1,1]"	"""This was quite amusing. """	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""25"""	"""F"""	6	"""English"""	"[12,35,15,47,55,46,34,2,53,4,38,50,36,13,20,48,44,32,1,37,7,28,24,14,57,58,54,10,52,17,6,33,42,18,45,25,31,3,56,49,26,19,41,43,11,23,9,27,16,8,29,30,40,5,21,22,51,39]"	"[2,2,4,6,2,4,1,2,5,2,3,5,1,5,6,7,7,7,6,5,7,7,7,7,7,6,7,7,7,1,5,5,2,6,7,5,7,1,7,7,4,2,7,7,2,1,1,1,2,1,1,4,1,2,5,1,3,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2M4F0CP5KXPTC08NT374VM7R1SOXYJ	A27RWHP3EDWPU4	Submitted	Fri Jan 25 09:59:56 PST 2013	Tue Jan 15 09:52:34 PST 2013	Tue Jan 15 09:59:56 PST 2013						"[6,3,6,5,3,3,6,5,5,2,3,3,3,2,1,2,1,1,2,2,3,2,1,3,2,1,2,3,2,2,5,3,2,2,4,2,1,3,3,2,2,2,2,2,1,5,3,1,2,3,3,6,1,2,3,4,4,5,2]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""17"""	"""M"""	2	"""English"""	"[29,30,10,36,35,40,49,31,6,53,14,11,28,39,24,22,27,42,13,41,19,34,55,3,4,50,8,44,26,23,43,45,12,59,21,37,20,5,46,54,18,56,7,1,47,38,57,58,52,17,32,16,25,33,15,9,2,51,48]"	"[4,4,4,3,3,3,4,4,3,2,4,3,4,6,6,6,6,7,6,6,5,7,7,6,6,7,6,6,5,4,6,5,6,6,5,6,6,6,6,4,6,5,2,6,4,3,6,3,2,3,4,4,3,3,4,2,3,4,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2QKNTL0XULRGH61OZRDD35FTA9MO2M	A1QM6BXEHZM3CZ	Submitted	Fri Jan 25 10:00:29 PST 2013	Tue Jan 15 09:46:42 PST 2013	Tue Jan 15 10:00:29 PST 2013						"[6,5,6,6,6,4,6,5,1,2,1,4,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,6,1,1,2,6,1,1,1,4,6,5,3,1,1,1,1,5,3,1,3,1,2,1,1,1,6,2,1]"	"""I was not sure how to gauge the correctness of some sentences since many were puns"""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""55"""	"""F"""	7	"""English"""	"[16,26,54,33,4,46,29,39,12,44,20,34,23,7,25,55,32,50,49,45,51,15,52,17,37,27,53,43,8,41,57,38,10,22,48,47,58,31,36,18,24,21,30,56,6,40,28,3,11,2,19,5,9,14,35,13,42,1]"	"[6,2,3,4,5,4,6,3,7,4,3,5,6,7,4,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,7,3,1,3,5,5,4,4,3,3,2,1,2,7,2,3]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2TAA0RYNJ92NDXC51GDJZUH2ZOY94R	A1F6NOYLVNUA9A	Submitted	Fri Jan 25 10:00:33 PST 2013	Tue Jan 15 09:50:45 PST 2013	Tue Jan 15 10:00:33 PST 2013						"[5,4,5,5,5,4,4,4,2,3,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,6,6,2,2,2,2,3,2,3,3,4,3,2,3,2,2,3,3,2,3,2,2,4,3,2,3,5,2,2]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""35"""	"""F"""	7	"""English"""	"[4,21,53,20,41,54,3,31,17,14,56,37,15,30,5,48,44,24,34,27,7,25,1,26,6,49,9,35,32,28,45,38,19,36,52,55,23,13,12,8,22,57,39,42,46,50,29,33,58,47,16,40,11,51,2,43,18,10]"	"[5,4,4,3,5,5,3,6,5,2,2,4,2,5,6,6,6,5,6,6,5,6,4,6,6,6,6,4,6,5,5,5,5,6,2,6,5,5,4,3,3,4,5,2,2,3,4,2,2,2,2,2,2,2,1,4,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2F0B727M0IGFEU36236S1F4ZLADDYY	A32FEQZPN9GQ2L	Submitted	Fri Jan 25 10:00:36 PST 2013	Tue Jan 15 09:54:24 PST 2013	Tue Jan 15 10:00:36 PST 2013						"[1,3,4,2,3,4,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,4,4,3,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""F"""	5	"""english"""	"[40,3,54,18,45,15,13,53,21,5,25,48,58,16,8,42,19,32,37,11,17,27,33,49,52,56,30,43,6,31,34,57,35,46,4,38,14,59,28,55,7,44,26,22,2,1,12,23,36,29,9,51,10,24,50,41,39,20,47]"	"[6,2,3,4,5,2,2,2,6,3,4,2,4,4,7,5,7,4,6,5,5,7,4,6,4,6,7,6,7,7,5,3,5,6,6,5,1,6,7,6,6,5,4,6,1,1,2,2,3,4,1,2,2,2,2,1,1,2,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2NXNQYN5F3Q0DTVYUREC2YB8C1R9D4	A13W5Y5FU0U951	Submitted	Fri Jan 25 10:02:01 PST 2013	Tue Jan 15 09:52:31 PST 2013	Tue Jan 15 10:02:01 PST 2013						"[1,4,6,1,4,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""45"""	"""F"""	5	"""English"""	"[43,12,5,11,13,31,45,32,47,55,30,58,50,25,51,34,57,3,49,46,17,44,38,15,41,42,26,6,27,35,52,23,29,2,16,33,18,21,59,28,54,9,14,53,40,24,1,4,37,10,48,19,56,7,39,8,36,22,20]"	"[7,7,5,1,4,3,3,3,7,4,3,3,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,2,6,2,7,5,5,6,2,7,7,5,1,1,1,2,2,3,3,6,1,3,1,2,3,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2DJY0LWSBRI8C717UZ08PHSXOXM0CK	A1J2P689DYIKRW	Submitted	Fri Jan 25 10:04:12 PST 2013	Tue Jan 15 09:54:10 PST 2013	Tue Jan 15 10:04:12 PST 2013						"[4,2,3,3,3,3,2,4,1,3,3,3,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,3,2,2,2,1,3,3,1,1,1,3,1,3,1,4,3,1,2,2,2,3,2,3,2,2,1,3,2,2]"	"""Thank You"""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""55"""	"""M"""	7	"""English"""	"[19,40,36,15,34,35,42,39,13,4,32,47,12,9,38,43,56,46,14,29,7,27,1,54,51,20,8,22,5,44,2,30,10,31,48,45,49,21,23,57,53,3,17,41,37,24,58,33,26,28,55,50,52,11,6,18,16,25]"	"[1,7,1,1,1,1,1,1,4,1,1,1,1,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,7,7,6,7,7,7,7,7,7,1,7,7,7,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2UG2L92HECWA0AT3KH3F6CP9NJ8HI5	AYG3MF094634L	Submitted	Fri Jan 25 10:04:14 PST 2013	Tue Jan 15 09:58:15 PST 2013	Tue Jan 15 10:04:14 PST 2013						"[1,3,1,2,2,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""F"""	3	"""English"""	"[11,31,17,40,46,25,47,52,29,1,21,30,49,53,8,54,58,32,14,12,16,4,44,6,50,45,55,35,24,41,26,36,48,43,33,37,51,3,20,56,27,10,13,5,18,23,28,22,19,39,59,57,38,9,34,2,42,7,15]"	"[6,5,4,4,5,4,5,6,5,5,6,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,6,4,7,4,7,5,6,7,5,7,7,4,5,4,5,4,5,5,4,4,6,4,4,4,4,5,4,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	220SV7WGKCCVFYTH68UMNAPU7YRS2P	AT3HYOVRFTGNH	Submitted	Fri Jan 25 10:04:47 PST 2013	Tue Jan 15 09:51:54 PST 2013	Tue Jan 15 10:04:47 PST 2013						"[7,7,4,6,6,6,1,1,5,5,4,2,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,6,1,1,7,1,4,2,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,4,2,2]"	""""""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""45"""	"""F"""	4	"""English"""	"[3,38,52,33,31,34,48,28,57,8,49,7,32,29,43,21,26,24,56,59,35,2,42,27,53,1,14,11,50,58,37,20,41,46,12,55,44,39,25,47,6,17,51,23,13,45,54,22,36,4,16,10,5,18,40,9,30,15,19]"	"[5,7,4,5,2,2,1,1,3,1,2,1,2,1,7,2,7,2,7,3,2,3,7,6,5,5,7,7,5,6,2,3,7,2,3,6,3,7,1,4,5,5,6,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2P3NFSVGULF33II12S71LS3R192M8B	AF59ZTU1GG340	Submitted	Fri Jan 25 10:05:49 PST 2013	Tue Jan 15 09:56:44 PST 2013	Tue Jan 15 10:05:49 PST 2013						"[1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	"""I did not find any of those to be funny.  And I was not sure what was meant by are they correct."""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""45"""	"""M"""	3	"""English"""	"[52,34,29,11,21,31,48,28,40,55,26,53,35,59,54,22,30,27,4,19,33,56,37,12,44,47,14,43,45,5,16,38,50,18,10,1,46,42,15,51,25,58,17,32,8,49,7,3,39,23,24,57,36,2,20,13,41,6,9]"	"[4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,5,4,7,4,7,7,4,4,7,4,4,5,5,7,1,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,2,4,7,2,2,1,4,4,4,4,4,2,4,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	25PX2Q45UUKQIB6SE1SNY8OK3NITBH	A2SSRDPW0D0VK8	Submitted	Fri Jan 25 10:07:28 PST 2013	Tue Jan 15 09:56:49 PST 2013	Tue Jan 15 10:07:28 PST 2013						"[2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""F"""	5	"""English"""	"[39,8,35,47,6,21,27,40,17,51,36,9,2,43,55,5,26,46,38,54,22,31,33,23,3,56,4,25,14,20,57,15,58,24,45,12,59,37,13,44,7,48,53,29,19,49,34,30,28,16,18,32,52,41,42,50,10,11,1]"	"[7,5,6,7,3,6,4,6,6,6,5,6,6,6,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,6,7,7,7,6,7,7,7,7,7,6,6,6,6,6,7,6,6,6,6,7,7,6,6,5,6,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	209M8JIA0RYNDMSSFPD0BBMNWGZ50G	A3H2NSZ2WLPA5D	Submitted	Fri Jan 25 10:08:24 PST 2013	Tue Jan 15 09:52:10 PST 2013	Tue Jan 15 10:08:24 PST 2013						"[5,4,1,6,1,5,4,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,1,3,5,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1]"	"""Thank You!"""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""35"""	"""F"""	1	"""English"""	"[54,16,51,46,32,29,17,57,12,35,45,33,6,20,13,25,36,28,26,58,43,18,55,22,37,24,52,1,50,7,9,19,14,3,2,5,11,23,49,30,56,10,34,15,31,40,21,27,48,59,4,47,42,8,39,53,44,38,41]"	"[4,7,7,6,4,3,6,7,4,4,6,1,3,7,6,5,6,7,7,7,7,7,7,7,5,4,1,5,7,7,5,6,7,5,4,4,7,6,1,6,1,5,1,2,5,1,7,4,1,7,6,7,2,7,1,7,1,2,7]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	21T4IXKO2L92BR216BO34OCGIMUDCP	A3PHLJCFOXAH2X	Submitted	Fri Jan 25 10:08:53 PST 2013	Tue Jan 15 10:00:41 PST 2013	Tue Jan 15 10:08:53 PST 2013						"[5,4,6,4,4,4,1,4,3,4,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,4,2,4,4,4,5,3,4,4,2,5,2,2,2,3,2,2,2,4,3,2,2,5,2,2,2,2,2,4,3,2,4]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""35"""	"""F"""	2	"""english"""	"[42,19,13,7,32,37,18,31,48,41,26,3,59,54,25,22,43,30,57,47,8,1,55,51,44,4,56,39,23,53,29,24,16,40,9,28,21,33,15,49,2,11,58,52,35,20,27,12,50,10,45,17,14,46,36,34,6,5,38]"	"[3,2,2,1,1,3,1,4,2,1,2,1,3,4,2,4,4,5,5,5,5,5,5,5,4,4,5,4,5,4,4,4,2,3,2,4,5,5,2,2,5,3,2,4,2,2,3,1,2,2,2,2,1,2,2,2,1,4,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2U4CVLL3CA33GU0UM939TQUB0J0Z9S	AUZ30GY3U1423	Submitted	Fri Jan 25 10:09:22 PST 2013	Tue Jan 15 09:58:23 PST 2013	Tue Jan 15 10:09:22 PST 2013						"[1,1,7,4,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,2,1,1,1,1,1,1,4,1,7,1,3,4,1,6,1,1,1,1,1,1,1,2,1,6,1,1,1,1,3,1,1,1,1]"	"""None"""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""35"""	"""F"""	4	"""Tamil"""	"[26,57,20,2,32,10,34,19,18,58,5,44,33,31,6,13,39,49,15,21,50,52,30,37,36,47,25,7,54,46,41,59,55,42,29,4,11,14,24,3,8,27,45,22,17,56,48,23,28,35,16,51,1,53,9,43,40,12,38]"	"[1,7,7,3,1,7,5,4,1,5,1,1,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,6,7,7,7,3,5,3,7,7,7,1,7,5,4,7,1,7,1,5,1,5,3,1,1,7,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2LDYHVI44OS2EYKD9S5ZYBAT8XJY45	AMCSPVT5REPA7	Submitted	Fri Jan 25 10:09:48 PST 2013	Tue Jan 15 09:53:15 PST 2013	Tue Jan 15 10:09:48 PST 2013						"[7,7,7,7,7,5,7,7,7,1,7,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,7,5,1,6,1,6,1,1,4,4,1,4,1,1,7,7,1,3,1,6,6,7,7,7,1,3,6,1]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""65"""	"""F"""	2	"""English"""	"[19,47,51,50,16,9,27,44,35,32,21,17,12,24,36,42,3,7,10,39,53,30,13,2,14,34,43,29,23,37,15,26,56,48,4,46,11,20,8,6,49,28,1,54,22,45,40,52,25,55,38,5,41,58,18,59,33,57,31]"	"[1,2,1,1,1,1,1,2,1,1,1,1,1,7,2,7,7,7,7,7,7,1,7,7,3,7,7,2,7,5,5,5,2,1,1,7,5,5,7,1,7,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2DYXBAT2D5NQS0VKZVRJM5T2P9V26E	A2USPPMP300TUA	Submitted	Fri Jan 25 10:12:40 PST 2013	Tue Jan 15 10:03:23 PST 2013	Tue Jan 15 10:12:40 PST 2013						"[5,5,6,5,4,4,2,3,2,1,2,2,5,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,6,5,2,2,1,3,2,2,2,2,1,2,1,1,1,1,5,4,2,2,2,1,1,2,1,2,4,1,1]"	"""It was interesting."""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""35"""	"""F"""	7	"""English"""	"[2,17,16,45,3,55,14,27,25,38,24,18,42,53,28,1,54,8,10,50,19,30,44,40,57,43,6,26,41,37,56,4,9,52,49,5,15,46,48,58,22,20,13,31,12,39,36,47,21,11,33,29,51,34,23,7,35,32]"	"[2,3,4,5,2,3,2,4,3,2,1,2,3,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,6,4,2,4,6,2,7,5,5,2,2,7,4,3,1,1,4,1,2,5,2,1,1,1,1,2,4,1,1]"
